[22Dec2025 16:14:56.776] [main/INFO] [cpw.mods.modlauncher.Launcher/MODLAUNCHER]: ModLauncher running: args [--username, MrSeven3, --version, 1.21.1, --gameDir, C:/Users/grays/AppData/Roaming/PrismLauncher/instances/1.21.1/minecraft, --assetsDir, C:/Users/grays/AppData/Roaming/PrismLauncher/assets, --assetIndex, 17, --uuid, 3de0398172ba4ed0bbddf97e8f597daa, --accessToken, , --userType, msa, --versionType, release, --fml.neoForgeVersion, 21.1.215, --fml.fmlVersion, 4.0.42, --fml.mcVersion, 1.21.1, --fml.neoFormVersion, 20240808.144430, --launchTarget, forgeclient, --width, 854, --height, 480]
[22Dec2025 16:14:56.785] [main/INFO] [cpw.mods.modlauncher.Launcher/MODLAUNCHER]: JVM identified as Microsoft OpenJDK 64-Bit Server VM 21.0.7+6-LTS
[22Dec2025 16:14:56.788] [main/INFO] [cpw.mods.modlauncher.Launcher/MODLAUNCHER]: ModLauncher 11.0.5+main.901c6ea8 starting: java version 21.0.7 by Microsoft; OS Windows 11 arch amd64 version 10.0
[22Dec2025 16:14:58.243] [main/INFO] [net.neoforged.fml.loading.ImmediateWindowHandler/]: Loading ImmediateWindowProvider fmlearlywindow
[22Dec2025 16:14:58.383] [main/INFO] [EARLYDISPLAY/]: Trying GL version 4.6
[22Dec2025 16:14:58.824] [main/INFO] [EARLYDISPLAY/]: Requested GL version 4.6 got version 4.6
[22Dec2025 16:14:59.002] [main/INFO] [CrashAssistantJarInJarHelper/]: Launching CrashAssistantApp (CrashAssistant-neoforge-1.20.6-1.21.4-1.10.23.jar)
[22Dec2025 16:14:59.423] [pool-2-thread-1/INFO] [EARLYDISPLAY/]: GL info: NVIDIA GeForce RTX 3050/PCIe/SSE2 GL version 4.6.0 NVIDIA 581.57, NVIDIA Corporation
[22Dec2025 16:17:41.067] [Thread-47/INFO] [EMI/]: [EMI] Initialized plugin from sophisticatedstoragecreateintegration in 0ms
[22Dec2025 16:17:41.067] [Thread-47/INFO] [EMI/]: [EMI] Initializing plugin from computercraft
[22Dec2025 16:17:41.067] [Thread-47/INFO] [EMI/]: [EMI] Initialized plugin from computercraft in 0ms
[22Dec2025 16:17:41.067] [Thread-47/INFO] [EMI/]: [EMI] Initializing plugin from extra_mod_integrations_irons_spellbooks
[22Dec2025 16:17:41.067] [Thread-47/INFO] [EMI/]: [EMI] Initialized plugin from extra_mod_integrations_irons_spellbooks in 0ms
[22Dec2025 16:17:41.067] [Thread-47/INFO] [EMI/]: [EMI] Initializing plugin from emi_letsdo_compat
[22Dec2025 16:17:41.067] [Thread-47/INFO] [EMI/]: [EMI] Initialized plugin from emi_letsdo_compat in 0ms
[22Dec2025 16:17:41.067] [Thread-47/INFO] [EMI/]: [EMI] Initializing plugin from extra_mod_integrations_actually_additions
[22Dec2025 16:17:41.067] [Thread-47/INFO] [EMI/]: [EMI] Initialized plugin from extra_mod_integrations_actually_additions in 0ms
[22Dec2025 16:17:41.067] [Thread-47/INFO] [EMI/]: [EMI] Initializing plugin from sophisticatedstorage
[22Dec2025 16:17:41.067] [Thread-47/INFO] [EMI/]: [EMI] Initialized plugin from sophisticatedstorage in 0ms
[22Dec2025 16:17:41.067] [Thread-47/INFO] [EMI/]: [EMI] Initializing plugin from copycats
[22Dec2025 16:17:41.067] [Thread-47/INFO] [EMI/]: [EMI] Initialized plugin from copycats in 0ms
[22Dec2025 16:17:41.067] [Thread-47/INFO] [EMI/]: [EMI] Initializing plugin from emi_enchanting
[22Dec2025 16:17:41.067] [Thread-47/INFO] [EMI/]: [EMI] Initialized plugin from emi_enchanting in 0ms
[22Dec2025 16:17:41.067] [Thread-47/INFO] [EMI/]: [EMI] Initializing plugin from extra_mod_integrations_core
[22Dec2025 16:17:41.067] [Thread-47/INFO] [EMI/]: [EMI] Initialized plugin from extra_mod_integrations_core in 0ms
[22Dec2025 16:17:41.067] [Thread-47/INFO] [EMI/]: [EMI] Initializing plugin from jemi
[22Dec2025 16:17:41.068] [Thread-47/INFO] [EMI/]: [EMI] Initialized plugin from jemi in 0ms
[22Dec2025 16:17:41.069] [Thread-47/INFO] [EMI/]: [EMI] Processing tags
[22Dec2025 16:17:41.121] [Render thread/WARN] [net.neoforged.fml.config.ConfigTracker/]: Overwriting non-null config LoadedConfig[config=SynchronizedConfig{DataHolder:{redstone=SynchronizedConfig{DataHolder:{wind_vane=true, clock_block=true, redstone_illuminator=true, crank=true, cog_block=true, gold_door=true, gold_trapdoor=true, lock_block=true, relayer=true, speaker_block=SynchronizedConfig{DataHolder:{enabled=true, narrator_enabled=true, max_text=32, range=64}}, bellows=SynchronizedConfig{DataHolder:{enabled=true, base_period=78, power_scaling=2.0, base_velocity_scaling=5.0, range=5}}, spring_launcher=SynchronizedConfig{DataHolder:{enabled=true, velocity=1.5, fall_height_required=5}}, enderman_head=SynchronizedConfig{DataHolder:{enabled=true, drop_head=true, ticks_to_increase_power=15, work_from_any_side=false}}, turn_table=SynchronizedConfig{DataHolder:{enabled=true, rotate_entities=true, shuffle_containers=true}}, pulley_block=SynchronizedConfig{DataHolder:{enabled=true, mineshaft_elevator=0.035}}, dispenser_minecart=SynchronizedConfig{DataHolder:{enabled=true, adjust_projectile_angle=true}}, faucet=SynchronizedConfig{DataHolder:{enabled=true, spill_items=true, fill_entities_below=false}}, crystal_display=SynchronizedConfig{DataHolder:{enabled=true, chaining=true}}}}, functional=SynchronizedConfig{DataHolder:{fodder=true, hourglass=true, rope=SynchronizedConfig{DataHolder:{block_side_attachment=true, slide_on_fall=true, rope_override=supplementaries:rope, horizontal_ropes=true, replace_in_loot_tables=NONE}}, jar=SynchronizedConfig{DataHolder:{enabled=true, capacity=12, drink_from_jar=false, drink_from_jar_item=false, jar_auto_detect=false, jar_capture=true, jar_cookies=true, jar_liquids=true}}, cage=SynchronizedConfig{DataHolder:{enabled=true, allow_all_mobs=false, cage_allow_all_babies=false, cage_auto_detect=false, persistent_mobs=false, health_threshold=100, require_taming=true}}, safe=SynchronizedConfig{DataHolder:{enabled=true, prevent_breaking=false, simple_safes=false}}, sack=SynchronizedConfig{DataHolder:{enabled=true, sack_penalty=true, sack_increment=2, slots=9}}, bamboo_spikes=SynchronizedConfig{DataHolder:{enabled=true, tipped_spikes=true, player_loot=false, only_allow_harmful_effects=true, populate_creative_tab=true}}, urn=SynchronizedConfig{DataHolder:{enabled=true, critter_spawn_chance=0.01, cave_urns=true}}, soap=SynchronizedConfig{DataHolder:{enabled=true, clean_blacklist=[minecraft:glazed_terracotta, botania:mystical_flower, mna:chimerite_crystal, botania:floating_flower, ,minecraft:mushroom, botania:mushroom, botania:tall_mystical_flower, botania:petal_block, morered:network_cable, xycraft_world:glowing_shiny_aurey_block, xycraft_world:shiny_aurey_block, xycraft_world:rgb_lamp, xycraft_world:glowing_rgb_viewer, xycraft_world:glowing_matte_rgb_block, xycraft_world:rgb_lamp_pole], special_blocks=SynchronizedConfig{DataHolder:{quark:dirty_glass_pane=minecraft:glass_pane, quark:dirty_glass=minecraft:glass, minecraft:wither_rose=minecraft:poppy, #alexscaves:cave_paintings=alexscaves:smooth_limestone}}}}, cannon=SynchronizedConfig{DataHolder:{enabled=true, explode_tnt=IGNITE, fire_power=0.6, fuse_time=40, cooldown=60, music_disc_heave_ho=true, cannon_boat=SynchronizedConfig{DataHolder:{enabled=true, recoil_multiplier=0.5}}, cannonball=SynchronizedConfig{DataHolder:{enabled=true, power_scaling=3.5, break_radius=1.1}}}}, present=SynchronizedConfig{DataHolder:{enabled=true, trapped_present=true}}, flax=SynchronizedConfig{DataHolder:{enabled=true, wild_flax=true}}, lumisene=SynchronizedConfig{DataHolder:{enabled=true, flammable_from_lumisene_block_duration=50, lumisene_bottle=SynchronizedConfig{DataHolder:{enabled=true, flammable_duration=300, glowing_duration=200}}}}}}, building=SynchronizedConfig{DataHolder:{lapis_bricks=true, deepslate_lamp=true, end_stone_lamp=true, blackstone_lamp=true, stone_lamp=true, stone_tile=true, blackstone_tile=true, bunting=true, sconce=true, sconce_lever=true, pancake=true, checker_block=true, raked_gravel=true, feather_block=true, statue=true, doormat=true, flint_block=true, fine_wood=true, candle_holder=true, fire_pit=true, wicker_fence=true, blackboard=SynchronizedConfig{DataHolder:{enabled=true, colored_blackboard=false, interaction_mode=BOTH}}, gravel_bricks=SynchronizedConfig{DataHolder:{enabled=true}}, slidy_block=SynchronizedConfig{DataHolder:{enabled=true, speed=0.125}}, timber_frame=SynchronizedConfig{DataHolder:{enabled=true, swap_on_shift=false, axes_strip=true, replace_daub=true}}, iron_gate=SynchronizedConfig{DataHolder:{enabled=true, double_opening=true, door-like_gates=false}}, item_shelf=SynchronizedConfig{DataHolder:{enabled=true, climbable_shelves=false}}, sugar_cube=SynchronizedConfig{DataHolder:{enabled=true, horse_speed_duration=10}}, planter=SynchronizedConfig{DataHolder:{enabled=true, broken_by_sapling=false, rich_soil_planter=true}}, notice_board=SynchronizedConfig{DataHolder:{enabled=true, allow_any_item=false, gui=true}}, pedestal=SynchronizedConfig{DataHolder:{enabled=true, crystal_enchanting=3.0}}, ash=SynchronizedConfig{DataHolder:{enabled=true, ash_from_fire_chance=1.0, ash_from_burning_mobs=true, rain_wash_ash=true, basalt_ash=true}}, flag=SynchronizedConfig{DataHolder:{enabled=true, stick_pole=true, pole_length=16}}, goblet=SynchronizedConfig{DataHolder:{enabled=true, allow_drinking=true}}, globe=SynchronizedConfig{DataHolder:{enabled=true, show_coordinates=true, sepia_globe=true}}, way_sign=SynchronizedConfig{DataHolder:{enabled=true, road_signs=SynchronizedConfig{DataHolder:{enabled=true, show_distance_text=true}}}}, daub=SynchronizedConfig{DataHolder:{enabled=true, wattle_and_daub=true}}, ash_bricks=SynchronizedConfig{DataHolder:{enabled=true}}, hat_stand=SynchronizedConfig{DataHolder:{enabled=true, unrestricted=false}}, awning=SynchronizedConfig{DataHolder:{enabled=true, slant=true, shift_through=true, angle=69.44395478041653}}, flower_box=SynchronizedConfig{DataHolder:{enabled=true, simple_mode=true}}, netherite_doors=SynchronizedConfig{DataHolder:{door=true, trapdoor=true, unbreakable=false}}}}, tools=SynchronizedConfig{DataHolder:{candy=true, stasis=true, altimeter=true, confetti_popper=true, quiver=SynchronizedConfig{DataHolder:{enabled=true, use_without_slow=true, slots=6, quiver_skeleton_spawn_chance=0.03, quiver_skeleton_spawn_depend_on_global_difficulty=true, only_works_in_curio=false, quiver_pickup=true}}, lunch_basket=SynchronizedConfig{DataHolder:{enabled=true, placeable=true, slots=6}}, slice_map=SynchronizedConfig{DataHolder:{enabled=true, range_multiplier=0.25}}, bubble_blower=SynchronizedConfig{DataHolder:{enabled=true, stasis_cost=5, bubble_block=SynchronizedConfig{DataHolder:{lifetime=1200, break_when_touched=true, max_charges=200}}}}, wrench=SynchronizedConfig{DataHolder:{enabled=true, bypass_when_on=MAIN_HAND}}, rope_arrow=SynchronizedConfig{DataHolder:{enabled=true, capacity=32, exclusive_to_crossbows=false}}, flute=SynchronizedConfig{DataHolder:{enabled=true, unbound=false, unbound_radius=64, bound_distance=64}}, bomb=SynchronizedConfig{DataHolder:{enabled=true, explosion_radius=2.0, break_blocks=WEAK, bomb_fuse=0, cooldown=true, blue_bomb=SynchronizedConfig{DataHolder:{explosion_radius=5.15, break_blocks=WEAK}}}}, slingshot=SynchronizedConfig{DataHolder:{enabled=true, range_multiplier=1.0, charge_time=20, stasis_deceleration=0.9625, unrestricted_enderman_intercept=true, allow_buckets=true, damageable_damage=0.5, allow_splash_potions=false, allow_bombs=false, allow_fire_charges=false, allow_snowballs=false, allow_enderpearls=false}}, antique_ink=SynchronizedConfig{DataHolder:{enabled=true}}}}, general=SynchronizedConfig{DataHolder:{dynamic_assets_generation_mode=CACHED, creative_tab=false, dispensers=true, sanity_checks_messages=true, red_merchant_spawn_multiplier=1.0}}, tweaks=SynchronizedConfig{DataHolder:{dragon_banner_pattern=SynchronizedConfig{DataHolder:{enabled=true}}, shulker_helmet=SynchronizedConfig{DataHolder:{enabled=true}}, golden_apple_disenchant=SynchronizedConfig{DataHolder:{enabled=true}}, traders_open_doors=SynchronizedConfig{DataHolder:{enabled=true}}, dispenser_tweaks=SynchronizedConfig{DataHolder:{axe_strip=true, shoot_ender_pearls=true, extract_from_bundles=true}}, throwable_bricks=SynchronizedConfig{DataHolder:{enabled=true}}, placeable_sticks=SynchronizedConfig{DataHolder:{sticks=true, blaze_rods=true}}, placeable_gunpowder=SynchronizedConfig{DataHolder:{enabled=true, speed=2, spread_age=2}}, raked_gravel=SynchronizedConfig{DataHolder:{enabled=true}}, bottle_xp=SynchronizedConfig{DataHolder:{enabled=false, cost=2, target_block=}}, map_tweaks=SynchronizedConfig{DataHolder:{random_adventurer_maps=true, random_adventurer_maps_select_random_structure=true, block_map_markers=true, death_marker=WITH_COMPASS, quill_adventurer_maps=true, quill_vanilla_maps=true, min_search_radius=75, tinted_blocks_on_maps=true}}, placeable_books=SynchronizedConfig{DataHolder:{enabled=true, mixed_books=false}}, zombie_horse=SynchronizedConfig{DataHolder:{zombie_horse_conversion=true, rotten_flesh=64, rideable_underwater=true, zombie_horse_inverse_conversion=true}}, noteblocks_scare=SynchronizedConfig{DataHolder:{enabled=true}}, bad_luck_tweaks=SynchronizedConfig{DataHolder:{cat_unluck=true, lightning_unluck=true}}, item_lore=SynchronizedConfig{DataHolder:{enabled=true}}, sus_recipes=SynchronizedConfig{DataHolder:{enabled=true}}, slimed_effect=SynchronizedConfig{DataHolder:{enabled=true, throwable_slimeballs=true, hinders_jump=NORMAL_DIFFICULTY, duration=300, chance_per_slime_size=0.15}}, clock_and_compass=SynchronizedConfig{DataHolder:{clock_right_click=true, compass_right_click=false}}}}}}, path=C:\Users\grays\AppData\Roaming\PrismLauncher\instances\1.21.1\minecraft\config\supplementaries-common.toml, modConfig=net.neoforged.fml.config.ModConfig@6d4bb515] at path supplementaries-common.toml with synced config
[22Dec2025 16:17:41.125] [Render thread/INFO] [Moonlight/]: Synced supplementaries-common.toml configs
[22Dec2025 16:17:41.146] [Render thread/WARN] [net.neoforged.fml.config.ConfigTracker/]: Overwriting non-null config LoadedConfig[config=SynchronizedConfig{DataHolder:{lectern=SynchronizedConfig{DataHolder:{improved_screen=true}}, fireball=SynchronizedConfig{DataHolder:{thrown_cooldown=10, dragon_charge=true, gravity=true, deflectable=false, fire_charges_throwable=true, fire_charges_dispenser_behavior=true, improved_explosions=true}}, snowball=SynchronizedConfig{DataHolder:{freeze_ticks=35}}, hanging_signs=SynchronizedConfig{DataHolder:{items_on_signs=true}}, cauldron=SynchronizedConfig{DataHolder:{enhanced_cauldron=true, hand_crafting=true, in_world_crafting=true, dye_water=true, dye_recipes_per_layer=4, potion_recipes_per_layer=2, potions_mixing=ON, potion_mixing_limit=8, connect_to_fences=true, consistent_lava_layers=false, inverse_potions=SynchronizedConfig{DataHolder:{minecraft:haste=minecraft:mining_fatigue, minecraft:strength=minecraft:weakness, minecraft:slowness=minecraft:speed, minecraft:instant_damage=minecraft:instant_health, minecraft:weakness=minecraft:strength, minecraft:speed=minecraft:slowness, minecraft:instant_health=minecraft:instant_damage, minecraft:mining_fatigue=minecraft:haste, minecraft:luck=minecraft:unluck, minecraft:unluck=minecraft:luck}}}}, tripwire_hook=SynchronizedConfig{DataHolder:{tool_hook=true}}, carpets=SynchronizedConfig{DataHolder:{carpeted_stairs=true, carpeted_slabs=true}}, cake=SynchronizedConfig{DataHolder:{double_cake=true, directional_cake=true}}, mob_head=SynchronizedConfig{DataHolder:{skull_piles=true, skull_candles=true, multiple_candles=true}}, flower_pot=SynchronizedConfig{DataHolder:{hanging_pot=true}}, lantern=SynchronizedConfig{DataHolder:{wall_lanterns=true, high_priority=true, mod_blacklist=[bbb, extlights, betterendforge, spelunkery, galosphere, tconstruct, enigmaticlegacy, beautify], id_whitelist=[enlightened_end:xenon_lantern], falling_lanterns=ON}}, bell=SynchronizedConfig{DataHolder:{chain_ringing=true, chain_length=16}}, banners=SynchronizedConfig{DataHolder:{ceiling_banners=true}}, misc=SynchronizedConfig{DataHolder:{dye_blocks=false}}, torch=SynchronizedConfig{DataHolder:{torch_fire=true, torch_fire_offhand=false, torch_fire_duration=2}}, lily_pad=SynchronizedConfig{DataHolder:{better_lilypads=true}}}}, path=C:\Users\grays\AppData\Roaming\PrismLauncher\instances\1.21.1\minecraft\config\amendments-common.toml, modConfig=net.neoforged.fml.config.ModConfig@159e47d0] at path amendments-common.toml with synced config
[22Dec2025 16:17:41.146] [Render thread/INFO] [Moonlight/]: Synced amendments-common.toml configs
[22Dec2025 16:17:41.147] [Render thread/INFO] [net.minecraft.client.gui.components.ChatComponent/]: [CHAT] IrisFlwCompat is not compatible with ScalableLux!
[22Dec2025 16:17:41.148] [Render thread/WARN] [net.neoforged.fml.config.ConfigTracker/]: Overwriting non-null config LoadedConfig[config=SynchronizedConfig{DataHolder:{general=SynchronizedConfig{DataHolder:{extra_debug=false, extra_children_debug=false, faster_cache_search=true, global_datapacks_folder=moonlight-global-datapacks}}}}, path=C:\Users\grays\AppData\Roaming\PrismLauncher\instances\1.21.1\minecraft\config\moonlight-common.toml, modConfig=net.neoforged.fml.config.ModConfig@7ea5dfb] at path moonlight-common.toml with synced config
[22Dec2025 16:17:41.148] [Render thread/INFO] [Moonlight/]: Synced moonlight-common.toml configs
[22Dec2025 16:17:41.153] [Render thread/INFO] [snownee.jade.Jade/]: Received config from the server: {}
[22Dec2025 16:17:41.204] [Thread-47/INFO] [EMI/]: [EMI] Constructing index
[22Dec2025 16:17:41.241] [Thread-47/INFO] [EMI/]: [EMI] Reloading item groups on client thread...
[22Dec2025 16:17:42.193] [Render thread/INFO] [ars_nouveau/]: Documentation loaded in 1027ms
[22Dec2025 16:17:42.230] [Render thread/INFO] [mezz.jei.library.ingredients.IngredientManager/]: Ingredients are being removed at runtime: 54 net.minecraft.world.item.ItemStack
[22Dec2025 16:17:42.233] [Render thread/INFO] [mezz.jei.library.ingredients.IngredientManager/]: Ingredients are being added at runtime: 51 net.minecraft.world.item.ItemStack
[22Dec2025 16:17:42.233] [Render thread/INFO] [mezz.jei.library.ingredients.IngredientManager/]: Ingredients are being removed at runtime: 54 net.minecraft.world.item.ItemStack
[22Dec2025 16:17:42.233] [Render thread/INFO] [mezz.jei.library.ingredients.IngredientManager/]: Ingredients are being added at runtime: 51 net.minecraft.world.item.ItemStack
[22Dec2025 16:17:42.247] [Render thread/INFO] [net.minecraft.advancements.AdvancementTree/]: Loaded 536 advancements
[22Dec2025 16:17:44.451] [Thread-47/INFO] [EMI/]: [EMI] Reloading item groups on client thread took 3210ms
[22Dec2025 16:17:44.486] [Render thread/INFO] [voicechat/]: [voicechat] Received secret
[22Dec2025 16:17:44.489] [Render thread/INFO] [voicechat/]: [voicechat] Connecting to voice chat server: '192.168.1.93:24454'
[22Dec2025 16:17:44.496] [VoiceChatAuthenticationThread/INFO] [voicechat/]: [voicechat] Trying to authenticate voice chat connection
[22Dec2025 16:17:44.522] [VoiceChatConnectionThread/INFO] [voicechat/]: [voicechat] Server acknowledged authentication
[22Dec2025 16:17:44.554] [Thread-47/INFO] [EMI/]: [EMI] Loading plugin from emi
[22Dec2025 16:17:45.508] [VoiceChatAuthenticationThread/INFO] [voicechat/]: [voicechat] Trying to validate voice chat connection
[22Dec2025 16:17:45.514] [VoiceChatConnectionThread/INFO] [voicechat/]: [voicechat] Server acknowledged connection check
[22Dec2025 16:17:45.781] [Render thread/WARN] [net.minecraft.client.multiplayer.ClientPacketListener/]: Received passengers for unknown entity
[22Dec2025 16:17:46.799] [Thread-47/INFO] [EMI/]: [EMI] Reloaded plugin from emi in 2243ms
[22Dec2025 16:17:46.799] [Thread-47/INFO] [EMI/]: [EMI] Loading plugin from projecte
[22Dec2025 16:17:46.828] [Thread-47/INFO] [EMI/]: [EMI] Reloaded plugin from projecte in 29ms
[22Dec2025 16:17:46.828] [Thread-47/INFO] [EMI/]: [EMI] Loading plugin from extra_mod_integrations_pneumaticcraft
[22Dec2025 16:17:46.830] [Thread-47/INFO] [extra_mod_integrations_core/]: [Extra Mod Integrations] Skipping PneumaticCraft Integration...
[22Dec2025 16:17:46.830] [Thread-47/INFO] [EMI/]: [EMI] Reloaded plugin from extra_mod_integrations_pneumaticcraft in 2ms
[22Dec2025 16:17:46.830] [Thread-47/INFO] [EMI/]: [EMI] Loading plugin from extra_mod_integrations_chipped
[22Dec2025 16:17:46.850] [Thread-47/INFO] [extra_mod_integrations_core/]: [Extra Mod Integrations] Loading Chipped Integration...
[22Dec2025 16:17:46.874] [Thread-47/INFO] [extra_mod_integrations_core/]: [Extra Mod Integrations] Chipped Integration Loaded.
[22Dec2025 16:17:46.874] [Thread-47/INFO] [EMI/]: [EMI] Reloaded plugin from extra_mod_integrations_chipped in 44ms
[22Dec2025 16:17:46.874] [Thread-47/INFO] [EMI/]: [EMI] Loading plugin from supplementaries
[22Dec2025 16:17:46.905] [Thread-47/INFO] [EMI/]: [EMI] Reloaded plugin from supplementaries in 31ms
[22Dec2025 16:17:46.906] [Thread-47/INFO] [EMI/]: [EMI] Loading plugin from emixx
[22Dec2025 16:17:47.026] [Thread-47/INFO] [EMI/]: [EMI] Reloaded plugin from emixx in 120ms
[22Dec2025 16:17:47.026] [Thread-47/INFO] [EMI/]: [EMI] Loading plugin from curios
[22Dec2025 16:17:47.027] [Thread-47/INFO] [EMI/]: [EMI] Reloaded plugin from curios in 1ms
[22Dec2025 16:17:47.027] [Thread-47/INFO] [EMI/]: [EMI] Loading plugin from emiffect
[22Dec2025 16:17:48.313] [Thread-47/INFO] [EMIffect/]: Reloaded.
[22Dec2025 16:17:48.313] [Thread-47/INFO] [EMI/]: [EMI] Reloaded plugin from emiffect in 1286ms
[22Dec2025 16:17:48.313] [Thread-47/INFO] [EMI/]: [EMI] Loading plugin from extra_mod_integrations_rechiseled
[22Dec2025 16:17:48.313] [Thread-47/INFO] [extra_mod_integrations_core/]: [Extra Mod Integrations] Skipping Rechiseled Integration...
[22Dec2025 16:17:48.314] [Thread-47/INFO] [EMI/]: [EMI] Reloaded plugin from extra_mod_integrations_rechiseled in 1ms
[22Dec2025 16:17:48.314] [Thread-47/INFO] [EMI/]: [EMI] Loading plugin from pastel
[22Dec2025 16:17:48.460] [Thread-47/INFO] [EMI/]: [EMI] Reloaded plugin from pastel in 146ms
[22Dec2025 16:17:48.460] [Thread-47/INFO] [EMI/]: [EMI] Loading plugin from brewinandchewin
[22Dec2025 16:17:48.480] [Thread-47/INFO] [EMI/]: [EMI] Reloaded plugin from brewinandchewin in 20ms
[22Dec2025 16:17:48.480] [Thread-47/INFO] [EMI/]: [EMI] Loading plugin from almostunified
[22Dec2025 16:17:48.482] [Thread-47/INFO] [EMI/]: [EMI] Reloaded plugin from almostunified in 2ms
[22Dec2025 16:17:48.482] [Thread-47/INFO] [EMI/]: [EMI] Loading plugin from extra_mod_integrations_farmers_delight
[22Dec2025 16:17:48.485] [Thread-47/INFO] [extra_mod_integrations_core/]: [Extra Mod Integrations] Loading Farmer's Delight Integration...
[22Dec2025 16:17:48.551] [Thread-47/INFO] [extra_mod_integrations_core/]: [Extra Mod Integrations] Farmer's Delight Integration Loaded.
[22Dec2025 16:17:48.551] [Thread-47/INFO] [EMI/]: [EMI] Reloaded plugin from extra_mod_integrations_farmers_delight in 69ms
[22Dec2025 16:17:48.551] [Thread-47/INFO] [EMI/]: [EMI] Loading plugin from aquaculture
[22Dec2025 16:17:48.553] [Thread-47/INFO] [EMI/]: [EMI] Reloaded plugin from aquaculture in 2ms
[22Dec2025 16:17:48.553] [Thread-47/INFO] [EMI/]: [EMI] Loading plugin from ars_nouveau
[22Dec2025 16:17:51.273] [Thread-47/INFO] [EMI/]: [EMI] Reloaded plugin from ars_nouveau in 2720ms
[22Dec2025 16:17:51.274] [Thread-47/INFO] [EMI/]: [EMI] Loading plugin from sophisticatedcore
[22Dec2025 16:17:51.274] [Thread-47/INFO] [EMI/]: [EMI] Reloaded plugin from sophisticatedcore in 0ms
[22Dec2025 16:17:51.274] [Thread-47/INFO] [EMI/]: [EMI] Loading plugin from sophisticatedbackpacks
[22Dec2025 16:17:51.321] [Thread-47/INFO] [EMI/]: [EMI] Reloaded plugin from sophisticatedbackpacks in 47ms
[22Dec2025 16:17:51.322] [Thread-47/INFO] [EMI/]: [EMI] Loading plugin from extra_mod_integrations_reliquary
[22Dec2025 16:17:51.322] [Thread-47/INFO] [extra_mod_integrations_core/]: [Extra Mod Integrations] Skipping Reliquary Integration...
[22Dec2025 16:17:51.322] [Thread-47/INFO] [EMI/]: [EMI] Reloaded plugin from extra_mod_integrations_reliquary in 0ms
[22Dec2025 16:17:51.322] [Thread-47/INFO] [EMI/]: [EMI] Loading plugin from emi_loot
[22Dec2025 16:17:51.338] [ForkJoinPool.commonPool-worker-3/INFO] [emi_loot/]: Built 0 chest loot recipes in 15ms
[22Dec2025 16:17:51.341] [ForkJoinPool.commonPool-worker-10/INFO] [emi_loot/]: Built 0 block loot recipes in 11ms
[22Dec2025 16:17:51.343] [ForkJoinPool.commonPool-worker-11/INFO] [emi_loot/]: Built 0 mob loot recipes in 12ms
[22Dec2025 16:17:51.346] [ForkJoinPool.commonPool-worker-9/INFO] [emi_loot/]: Built 0 archaeology loot recipes in 10ms
[22Dec2025 16:17:51.384] [ForkJoinPool.commonPool-worker-2/INFO] [emi_loot/]: Built 0 gameplay loot recipes in 50ms
[22Dec2025 16:17:51.391] [Thread-47/INFO] [emi_loot/]: Registered gameplay loot recipes after 52ms
[22Dec2025 16:17:51.392] [Thread-47/INFO] [emi_loot/]: Registered archaeology loot recipes after 52ms
[22Dec2025 16:17:51.392] [Thread-47/INFO] [emi_loot/]: Registered mob loot recipes after 52ms
[22Dec2025 16:17:51.392] [Thread-47/INFO] [emi_loot/]: Registered chest loot recipes after 52ms
[22Dec2025 16:17:51.392] [Thread-47/INFO] [emi_loot/]: Registered all loot recipes after 52ms
[22Dec2025 16:17:51.392] [Thread-47/INFO] [EMI/]: [EMI] Reloaded plugin from emi_loot in 70ms
[22Dec2025 16:17:51.392] [Thread-47/INFO] [EMI/]: [EMI] Loading plugin from sophisticatedstoragecreateintegration
[22Dec2025 16:17:51.393] [Thread-47/INFO] [EMI/]: [EMI] Reloaded plugin from sophisticatedstoragecreateintegration in 1ms
[22Dec2025 16:17:51.393] [Thread-47/INFO] [EMI/]: [EMI] Loading plugin from computercraft
[22Dec2025 16:17:51.395] [Thread-47/INFO] [EMI/]: [EMI] Reloaded plugin from computercraft in 2ms
[22Dec2025 16:17:51.395] [Thread-47/INFO] [EMI/]: [EMI] Loading plugin from extra_mod_integrations_irons_spellbooks
[22Dec2025 16:17:51.398] [Thread-47/INFO] [extra_mod_integrations_core/]: [Extra Mod Integrations] Loading Iron's Spells 'n Spellbooks Integration...
[22Dec2025 16:17:51.866] [Thread-47/INFO] [extra_mod_integrations_core/]: [Extra Mod Integrations] Iron's Spells 'n Spellbooks Integration Loaded.
[22Dec2025 16:17:51.866] [Thread-47/INFO] [EMI/]: [EMI] Reloaded plugin from extra_mod_integrations_irons_spellbooks in 471ms
[22Dec2025 16:17:51.866] [Thread-47/INFO] [EMI/]: [EMI] Loading plugin from emi_letsdo_compat
[22Dec2025 16:17:51.941] [Thread-47/INFO] [EMI/]: [EMI] Reloaded plugin from emi_letsdo_compat in 75ms
[22Dec2025 16:17:51.942] [Thread-47/INFO] [EMI/]: [EMI] Loading plugin from extra_mod_integrations_actually_additions
[22Dec2025 16:17:51.942] [Thread-47/INFO] [extra_mod_integrations_core/]: [Extra Mod Integrations] Skipping Actually Additions Integration...
[22Dec2025 16:17:51.942] [Thread-47/INFO] [EMI/]: [EMI] Reloaded plugin from extra_mod_integrations_actually_additions in 0ms
